"field" "block_n" "trt_id" "entropy" "lower_ci" "upper_ci" "sigma" "posterior_prob"
"616" 7 20 1 1.63376704596605 -4.1108469625 0.231388213499999 1.23964929470288 NA
"617" 7 20 2 2.05041005111521 -5.7790597425 1.1457649775 1.88037555071431 0.603333333333333
"618" 7 20 3 1.77646106310868 -4.3194785075 2.4748336125 1.42978277895395 0.83
"619" 7 20 4 2.24250901052448 -5.898429025 1.273755725 2.27862109546288 0.43
"620" 7 20 5 1.96399959100178 -2.45071541 3.5863672125 1.72471368637992 0.79
"621" 7 20 6 1.61181609582671 -0.58415494675 3.5227474275 1.21273430042085 1
"622" 7 20 7 2.29368685357807 -6.1744265025 2.858744445 2.39827162189801 0.613333333333333
"623" 7 20 8 1.84761392761084 -2.827194375 2.9561270375 1.53522261165879 0.766666666666667
"624" 7 20 9 2.14502566962064 -4.0085572925 2.7353095175 2.06697696489402 0.736666666666667
"625" 7 20 10 1.45246114162776 0.72296436975 4.68366844 1.03409082262483 0.996666666666667
"626" 7 20 11 1.72791106314742 -0.335856073 4.328257715 1.36202495508603 1
"627" 7 20 12 1.79284999193804 -0.97361159075 4.0828957725 1.45340845813383 0.996666666666667
"628" 7 20 13 2.20607307212468 -0.85411796575 6.6288871175 2.19709171681638 1
"629" 7 20 14 1.5668600031279 -1.4947653725 3.2961793175 1.15942184330146 0.993333333333333
"630" 7 20 15 1.4437106107533 3.4141283475 6.7501917825 1.02508145481857 1
"631" 8 4 1 1.71593168298171 -4.655572735 0.879998998749998 1.34580608034481 NA
"632" 8 4 2 2.04307651208328 -4.9679211725 2.5832399575 1.86663618388604 0.593333333333333
"633" 8 4 3 1.96508185153549 -5.307852575 1.44116095 1.72658128636723 0.553333333333333
"634" 8 4 4 1.7035159459532 -6.0082146225 -0.905256288000003 1.32920020635862 0.153333333333333
"635" 8 4 5 2.06993509125722 -3.65238961 3.664621145 1.91745072815666 0.776666666666667
"636" 8 4 6 1.8726196105227 -1.855586425 3.411990805 1.57409590252762 0.906666666666667
"637" 8 4 7 1.09174276818964 -0.35807243675 2.4488808675 0.720942593873294 0.95
"638" 8 4 8 1.90501920342135 -4.629131535 1.30499549 1.62593115513955 0.633333333333333
"639" 8 4 9 1.91552248056968 -5.1373652275 1.4635913125 1.64309876092127 0.483333333333333
"640" 8 4 10 1.61145733217475 -0.894361633 3.43534675 1.21229929347138 0.95
"641" 8 4 11 1.63754868485379 -1.989464075 3.160438605 1.24434607585071 0.9
"642" 8 4 12 1.84706002163071 -1.286453055 4.8583058575 1.53437247814212 0.886666666666667
"643" 8 4 13 1.73210040072414 1.76152546 6.956285755 1.3677429062619 0.993333333333333
"644" 8 4 14 1.89480390130775 0.751659241 6.580477785 1.60940632394563 1
"645" 8 4 15 1.53686762213265 0.407656526 5.30694925749999 1.12516432193013 0.996666666666667
"646" 8 6 1 1.72479841087899 -7.4128468 -1.47185834 1.35779203623973 NA
"647" 8 6 2 1.76342217186736 -3.291008995 2.687269895 1.41126101087082 0.96
"648" 8 6 3 1.51345334736184 -3.6404098975 0.464491226999999 1.09912544562948 0.996666666666667
"649" 8 6 4 1.82628767647169 -3.6724026325 0.4940486295 1.50282871660232 0.886666666666667
"650" 8 6 5 1.96260622589133 -3.829591705 2.5035584425 1.72231220396324 0.973333333333333
"651" 8 6 6 2.09691769606425 -3.4673209425 3.8678018075 1.96989287452883 0.906666666666667
"652" 8 6 7 1.92525942627632 -2.3939372825 3.65269122999999 1.65917566731111 0.973333333333333
"653" 8 6 8 1.92891921729802 -1.300014575 4.7916227825 1.66525902864727 1
"654" 8 6 9 2.07521581423331 -4.2781416125 2.9797753625 1.92760303644388 0.883333333333333
"655" 8 6 10 0.88720727077754 1.7005341775 3.9464417275 0.587586821604985 1
"656" 8 6 11 1.79112439147052 -1.1994333025 4.7340924225 1.45090261847982 1
"657" 8 6 12 1.88265061980766 -0.49397445975 5.0001745025 1.58996513227197 1
"658" 8 6 13 1.42793156691679 0.10652533065 4.0432379175 1.0090335925309 1
"659" 8 6 14 2.02897105341495 2.09519091 9.2320662325 1.84049125097093 1
"660" 8 6 15 1.87147413954082 0.14588833095 6.145879405 1.57229385364298 1
"661" 8 10 1 2.03362205907966 -9.48505872 -1.092123825 1.84907132372162 NA
"662" 8 10 2 1.39020273015082 -0.53165992975 3.61595189 0.97167314363539 1
"663" 8 10 3 1.60921033503097 -3.5263570225 0.89299818975 1.2095783185778 0.97
"664" 8 10 4 2.16114659678822 -2.8194495775 3.9170778375 2.10056858655384 1
"665" 8 10 5 1.22198656445161 -3.62786554 -0.0976554797000026 0.821230077070011 0.91
"666" 8 10 6 1.78805243243738 -2.4160823125 3.15225287499999 1.44645234410479 1
"667" 8 10 7 1.92457063273437 -3.941069755 2.209442865 1.65803323132294 0.933333333333333
"668" 8 10 8 1.6553636829363 -0.42997258675 4.36774249 1.26671273828322 1
"669" 8 10 9 2.23919379688328 -2.2518361375 5.589763915 2.27107948765188 1
"670" 8 10 10 1.53652986913453 0.798665904 4.573674625 1.12478435847753 1
"671" 8 10 11 1.49026741166891 -1.7744761075 3.3133014775 1.07393436167936 1
"672" 8 10 12 2.10691907709623 -0.41392644075 5.1988130375 1.98969337488405 1
"673" 8 10 13 1.61061577250219 2.3219725975 6.3859337275 1.21127950044344 1
"674" 8 10 14 2.24297622862359 -2.4069986475 5.49704943 2.27968595722165 1
"675" 8 10 15 1.98198861778277 -0.987693733 4.76446246 1.75602035104318 1
"676" 8 12 1 1.49852884613888 -5.1559944225 -1.0628140025 1.08284334987372 NA
"677" 8 12 2 1.84130294447528 -4.0265935275 0.950877178 1.52556435624693 0.893333333333333
"678" 8 12 3 1.48769902186327 -3.653242665 0.853862600249997 1.07117961875405 0.9
"679" 8 12 4 1.6710863850064 -6.0989147475 -0.195877554250001 1.28678627689034 0.653333333333333
"680" 8 12 5 1.77277293967724 -5.4802745475 -0.32852873575 1.42451927577602 0.713333333333333
"681" 8 12 6 0.928419682150879 -1.3322151625 0.871386848749999 0.61230861478143 0.986666666666667
"682" 8 12 7 1.74636931050775 -3.5245181875 2.20044989 1.38739900847276 0.91
"683" 8 12 8 1.53953296178748 -1.0829671375 3.649006065 1.12816726717234 0.993333333333333
"684" 8 12 9 1.53186985736719 -3.3644597175 0.97274845975 1.11955504392816 0.846666666666667
"685" 8 12 10 2.21576373929809 -1.2026843075 5.9854833075 2.21848649881932 1
"686" 8 12 11 1.70026804393437 -1.2304655675 4.65856379999999 1.32489009751946 0.996666666666667
"687" 8 12 12 2.02606222453085 -1.271590685 5.7212806275 1.83514535577578 0.99
"688" 8 12 13 1.27643570680697 2.3054652225 5.9489447475 0.867185103278809 1
"689" 8 12 14 1.27504025175789 1.6050515925 4.750889085 0.865975829387861 1
"690" 8 12 15 2.26922379176582 -0.4107136635 7.3028820875 2.340314351421 1
"691" 8 15 1 1.76961699308727 -6.66635038 -1.67644019 1.42003065567349 NA
"692" 8 15 2 1.7992096109183 -5.2240531175 0.0563332011749998 1.46268103592887 0.85
"693" 8 15 3 2.21327802540674 -4.7266072375 2.969040235 2.21297882419899 0.933333333333333
"694" 8 15 4 2.15355767595852 -5.06788988 2.087545815 2.08468787280919 0.873333333333333
"695" 8 15 5 2.32122071333067 -5.65449894 2.254855225 2.46522277860266 0.733333333333333
"696" 8 15 6 1.7962303804925 -4.2753668575 1.78515224 1.45832985688425 0.92
"697" 8 15 7 1.34382296368036 -1.1403365275 2.133445885 0.92763627365053 0.996666666666667
"698" 8 15 8 1.51002596463148 0.43859831275 4.6183684925 1.09536477037672 0.996666666666667
"699" 8 15 9 1.63159237174613 -3.8346865425 1.3148233075 1.2369563904959 0.953333333333333
"700" 8 15 10 1.9006196557084 -0.2737921685 5.105734085 1.61879350617118 1
"701" 8 15 11 1.67433205990694 -0.46460809275 4.7742119475 1.29096955191461 1
"702" 8 15 12 1.7743605530208 -1.713471145 3.4759807925 1.42678265779873 1
"703" 8 15 13 1.69067467576572 0.21542796575 5.3877251675 1.31224071115416 1
"704" 8 15 14 1.56104712421437 0.0593136181 4.46496977 1.15270181479486 1
"705" 8 15 15 1.97958656262125 -0.1360099225 6.109672785 1.75180735524506 1
"706" 8 20 1 1.56747752876173 -5.7786622 -1.7370511625 1.16013803712138 NA
"707" 8 20 2 1.17619007956257 -2.71472337 0.476525662999999 0.78446881922914 1
"708" 8 20 3 1.84506723571862 -2.870894315 1.8638053675 1.53131784690771 1
"709" 8 20 4 1.95821217508999 -4.689511355 2.00164837 1.71476087924535 0.926666666666667
"710" 8 20 5 2.07937416096935 -5.180466965 1.3003125675 1.93563536727272 0.67
"711" 8 20 6 2.19396265755478 -5.31799198 1.919686065 2.17064449193948 0.773333333333333
"712" 8 20 7 1.63815411792831 -1.4043871725 2.3403915525 1.24509967222424 1
"713" 8 20 8 2.11669907156666 -5.295069895 1.996562865 2.00924803144088 0.96
"714" 8 20 9 1.27922521690755 -2.6745208675 0.78910496575 0.869607501965478 1
"715" 8 20 10 2.06589011360613 -1.242257095 5.3508730325 1.90971034820007 1
"716" 8 20 11 1.8052744224117 -1.259257245 3.438898065 1.47157887527261 1
"717" 8 20 12 1.73378021704429 -0.50767881925 5.2623261425 1.37004239393535 1
"718" 8 20 13 1.62032545354325 1.0227350125 5.199664885 1.22309792174375 1
"719" 8 20 14 1.39532946986976 1.76839045 4.90219727 0.97666745025077 1
"720" 8 20 15 1.9877923822722 -2.295336675 4.622318605 1.76624151151285 1
"721" 9 4 1 2.04105862207005 -7.30861477 -1.05032714 1.86287331517666 NA
"722" 9 4 2 2.06420586204969 -6.89176796 0.19461716 1.90649662269455 0.843333333333333
"723" 9 4 3 2.19634568130768 -6.6178614 -0.0147615942400006 2.17582335755196 0.336666666666667
"724" 9 4 4 1.31690824507948 -4.9117407475 -1.204556225 0.903002201010969 0.52
"725" 9 4 5 1.87357462193203 -4.394898525 1.540443605 1.57559990012703 0.916666666666667
"726" 9 4 6 2.15021000951767 -3.8608108225 3.1900003625 2.07772070156709 0.926666666666667
"727" 9 4 7 1.62901222833893 -2.6417396 0.378381702499999 1.23376897937712 0.946666666666667
"728" 9 4 8 1.94324917558176 -2.6410219025 3.0891364 1.68929391925825 0.976666666666667
"729" 9 4 9 2.6322869554264 -2.8930618 6.0845316275 3.36473235560022 0.99
"730" 9 4 10 1.55426904805129 -2.22810023 1.8144394675 1.14491513327257 0.983333333333333
"731" 9 4 11 1.41764134147901 -0.582991786 3.764330405 0.998703649263845 1
"732" 9 4 12 2.66621850330348 -2.4905267325 5.6500699525 3.48086202031385 1
"733" 9 4 13 1.52435638364401 2.2062217025 7.33331183249999 1.1111748182502 1
"734" 9 4 14 1.88233166673451 1.30872368 7.13743719 1.58945808887265 1
"735" 9 4 15 2.0269015115233 -0.06931704115 5.1702923 1.83668621592363 1
"736" 9 6 1 1.42760292535874 -3.3138823875 0.95993551925 1.00870203664343 NA
"737" 9 6 2 2.01789160782929 -7.73714715 -1.4212626625 1.82021217620218 0.0933333333333333
"738" 9 6 3 1.7413079383063 -3.8120126125 1.175384825 1.38039460659436 0.706666666666667
"739" 9 6 4 1.50546530840462 -2.396223015 1.5601415 1.09038056248451 0.736666666666667
"740" 9 6 5 1.85158371729659 -4.53986545 1.061253555 1.54132923553449 0.353333333333333
"741" 9 6 6 1.98001395075238 -5.607294255 2.3605284925 1.75255621693262 0.353333333333333
"742" 9 6 7 1.85672528176525 -3.1965502225 3.0486258425 1.54927448717502 0.766666666666667
"743" 9 6 8 1.79632018453146 -3.1308970275 2.4200381325 1.45846082667626 0.556666666666667
"744" 9 6 9 1.91475976848533 -1.9509251 3.3340144225 1.64184602743875 0.91
"745" 9 6 10 1.94309903893164 -1.639621265 3.927382975 1.68904031336641 0.94
"746" 9 6 11 1.78168026636031 -0.41847546375 4.467025725 1.4372646135068 1
"747" 9 6 12 2.04971109654938 -0.751936605 5.4412691925 1.87906171284765 0.993333333333333
"748" 9 6 13 1.48377680647505 1.510934955 5.86768066 1.0669864502005 1
"749" 9 6 14 2.0198154241307 0.0663116089475002 6.1851252175 1.82371730058545 1
"750" 9 6 15 2.00438036209331 -0.491159392 5.0272879925 1.79578423974059 1
"751" 9 10 1 1.85781889947938 -4.9116675725 -0.409843994 1.55096972800198 NA
"752" 9 10 2 2.55891311373402 -4.80689708 4.4024093825 3.12668888539964 0.746666666666667
"753" 9 10 3 1.41834306097865 -3.3858196675 0.935869920999999 0.999404705032379 0.793333333333333
"754" 9 10 4 1.52945962577682 -5.6814007025 -0.957865137000002 1.11685990625183 0.423333333333333
"755" 9 10 5 2.06593783500297 -3.3196527925 2.93653516 1.90980148441999 0.653333333333333
"756" 9 10 6 1.40979051099245 -2.1968422475 2.28168712 0.990893693640211 0.83
"757" 9 10 7 1.79899710519511 -0.418433272 4.474753265 1.46237024086157 1
"758" 9 10 8 1.72086492344447 -2.929276125 2.1211185975 1.35246166866619 0.883333333333333
"759" 9 10 9 1.79556575986639 -0.64853104525 4.0286782775 1.4573609427975 0.996666666666667
"760" 9 10 10 2.39599139536811 -2.324591415 5.64270994749999 2.65661528199512 0.723333333333333
"761" 9 10 11 2.08035783129533 -2.4891484925 4.3099677175 1.93754033112002 0.89
"762" 9 10 12 1.83001871498606 0.632128735 6.5883394925 1.50844630162079 1
"763" 9 10 13 1.79316038182407 1.2882857625 6.5430054875 1.45385965143881 1
"764" 9 10 14 1.86783236897926 0.48974021 5.656879625 1.56657833379546 1
"765" 9 10 15 1.7986112251168 1.6158973725 6.6242138875 1.46180605018049 1
"766" 9 12 1 2.22011558122061 -7.4267041775 0.648322976499994 2.22816203931076 NA
"767" 9 12 2 1.7894364172073 -4.8241101925 1.401197845 1.44845559803616 0.79
"768" 9 12 3 2.12250312869392 -4.35621178 2.98364271 2.02094373021731 0.756666666666667
"769" 9 12 4 1.94022291452817 -3.50318156 3.387446925 1.68418940255808 0.83
"770" 9 12 5 1.64117037413063 -5.1858204 -0.316655419250002 1.24886088136673 0.61
"771" 9 12 6 1.75117193337468 -2.2655699725 2.75076155 1.39407818863005 0.89
"772" 9 12 7 2.06306110588628 -2.88482414 3.356345685 1.9043153976588 0.816666666666667
"773" 9 12 8 1.66861350793943 -2.9911971275 1.899966795 1.28360814380189 0.77
"774" 9 12 9 1.96104402513713 -2.2096353725 3.6294788125 1.71962370707194 0.8
"775" 9 12 10 1.71330998223577 -0.7963922085 4.687187945 1.34228240057529 0.963333333333333
"776" 9 12 11 2.06629437005738 -1.36968619 5.6399999875 1.91048251699494 0.936666666666667
"777" 9 12 12 1.62988837086704 -0.1003243197 4.2685112275 1.23485041052455 0.986666666666667
"778" 9 12 13 2.29451435216569 -1.7452514475 5.5629142525 2.40025700961733 0.796666666666667
"779" 9 12 14 2.25792681747652 1.5000220725 8.502303765 2.31402465695919 1
"780" 9 12 15 2.00815265202845 0.4955418245 7.5981165375 1.80257125179411 0.98
"781" 9 15 1 1.688339143297 -7.333911465 -2.34801588000001 1.30917950652938 NA
"782" 9 15 2 1.77650910371592 -2.5125339475 2.1901023975 1.42985146823679 1
"783" 9 15 3 2.12181177762714 -5.784536255 0.509496335999999 2.01954703147374 0.79
"784" 9 15 4 1.71430061527117 -1.546181215 2.57456503 1.34361276870865 1
"785" 9 15 5 1.88393880471481 -2.6854773975 2.908792085 1.59201462113515 1
"786" 9 15 6 1.48828482761037 1.3581297575 5.385797795 1.07180730576427 1
"787" 9 15 7 2.01878888151421 -3.9581804175 2.4723460625 1.82184613763454 0.96
"788" 9 15 8 1.7742813212159 -2.6378600425 2.55864879 1.42666961571188 1
"789" 9 15 9 2.13325408444896 -3.1083635675 3.5775711825 2.04278801993839 1
"790" 9 15 10 1.68897528530513 -1.82552829 2.74048188 1.31001259556304 1
"791" 9 15 11 1.64068158108556 0.0539138052925001 4.5677448225 1.24825059601743 1
"792" 9 15 12 1.8464845624566 -1.25805884 4.13623475 1.53348976343057 1
"793" 9 15 13 1.30741642194029 2.9344514525 6.845800965 0.894471613286285 1
"794" 9 15 14 1.71974567352605 0.12442487855 4.9090516075 1.35094877286606 1
"795" 9 15 15 2.03094334021522 -0.9321144 5.5112992975 1.84412480960324 1
"796" 9 20 1 1.4281826748072 -7.59569921 -4.09971107 1.00928700064272 NA
"797" 9 20 2 1.91160588740964 -4.812197955 1.0642686225 1.636675997439 1
"798" 9 20 3 1.5379557174538 -1.99861669 2.1084068625 1.12638927427595 1
"799" 9 20 4 2.04385084122621 -3.5316483725 3.310523165 1.86808213443105 1
"800" 9 20 5 1.84621628522875 -3.125355265 1.8136685325 1.53307841822765 1
"801" 9 20 6 1.94454544947984 -0.73914308525 4.12305187 1.69148512676769 1
"802" 9 20 7 2.16991672167745 -1.1846296275 6.3438286425 2.1190718547847 1
"803" 9 20 8 2.08876420489772 -4.0574648175 3.2589674325 1.95389667144571 1
"804" 9 20 9 1.60872271690788 -4.072568725 0.76985587875 1.20898865004657 1
"805" 9 20 10 1.94445492847028 -0.86952268675 5.7490918325 1.69133201875623 1
"806" 9 20 11 1.65062920183872 -1.867715265 3.60310467 1.26072968526945 1
"807" 9 20 12 2.00259737280656 -2.6000066375 2.863564175 1.79258522842875 1
"808" 9 20 13 2.10481725482772 1.7292782875 8.7363760475 1.98551578485502 1
"809" 9 20 14 1.9726750589582 0.25398541225 7.17405689 1.73974147700425 1
"810" 9 20 15 1.53385886841989 0.890842434 4.3569195425 1.12178406732586 1
"811" 10 4 1 1.37128580508811 -6.49010576 -3.07817411 0.953464841122463 NA
"812" 10 4 2 1.5524786880174 -2.6109856425 1.1615014475 1.14286715683039 1
"813" 10 4 3 2.30619929318526 -5.337756435 2.0643488025 2.42846837428008 0.44
"814" 10 4 4 1.52244137929425 -4.819546175 -1.44462532 1.10904894981324 0.87
"815" 10 4 5 1.10251170224366 -3.45952933 -1.0662150825 0.728748331424151 1
"816" 10 4 6 1.24501203339877 -1.4463755125 2.15649933499999 0.840358661913321 1
"817" 10 4 7 1.66985234264572 -2.7522970725 0.924584406749999 1.28519930751062 1
"818" 10 4 8 1.1168025437668 -1.29428015 1.6501758025 0.739237529557719 1
"819" 10 4 9 2.1635283824108 -2.4916550775 5.7240239475 2.10557765350637 1
"820" 10 4 10 1.89031077778335 -0.690812543 3.6016457525 1.60219128370291 1
"821" 10 4 11 1.80452215949076 0.221444952 4.5827014375 1.470472277328 1
"822" 10 4 12 1.77590808254783 1.053653655 6.00110941 1.42899235543552 1
"823" 10 4 13 0.857802164423616 2.28297109 4.3929551525 0.570560328372383 1
"824" 10 4 14 2.2443027712296 -0.0627729164499999 6.3065522275 2.28271206445857 1
"825" 10 4 15 0.986405200408895 0.93446621625 3.3872534325 0.648863224348636 1
"826" 10 6 1 1.30343752364835 -5.257133745 -2.1434804825 0.89091967280304 NA
"827" 10 6 2 1.31399211761219 -2.862511935 0.253281531249999 0.900372767234947 0.94
"828" 10 6 3 1.47203882642786 -4.26769382 -0.229305732750001 1.05453540257038 0.906666666666667
"829" 10 6 4 2.69785521212618 -8.0793037925 1.6007087875 3.59274551966134 0.666666666666667
"830" 10 6 5 1.59169335456026 -4.61968039 -0.44529981175 1.18857465623398 0.746666666666667
"831" 10 6 6 1.32731737553524 -1.7385474575 1.1977634375 0.912450759047289 1
"832" 10 6 7 1.63082469294052 -2.1794456975 1.706454215 1.23600716968642 1
"833" 10 6 8 1.47495311194041 0.5444475645 4.162602555 1.05761310228615 1
"834" 10 6 9 1.61327294921738 -0.87202577875 2.9295925525 1.21450236409045 1
"835" 10 6 10 1.71005317412359 3.01071295 7.311201225 1.33791795530238 1
"836" 10 6 11 1.35891433247067 -0.00772888334999999 3.5490988725 0.941741742467056 1
"837" 10 6 12 1.93975118041905 -1.2045757975 4.3829267425 1.68339510033515 1
"838" 10 6 13 1.96527040354741 0.81300661 6.943973115 1.72690686743603 1
"839" 10 6 14 1.3549622254662 0.9417944925 4.3653509725 0.938027223253756 1
"840" 10 6 15 2.23855507800018 -0.13114060675 7.2954573 2.26962936945632 1
"841" 10 10 1 1.89913720801898 -6.07740663 0.811043175499997 1.61639550737135 NA
"842" 10 10 2 1.5754214599109 -5.879518475 -0.887671449500008 1.169390796796 0.27
"843" 10 10 3 1.98248558676006 -3.824539515 2.9930717675 1.75689325556639 0.816666666666667
"844" 10 10 4 1.94600635212965 -4.7548459875 0.940962549999989 1.6939580277655 0.44
"845" 10 10 5 1.82193546267848 -4.0111567175 1.7700883225 1.49630229722114 0.87
"846" 10 10 6 1.80954973654757 -2.195404645 3.37754841 1.47788380541498 0.976666666666667
"847" 10 10 7 2.04561529966907 -2.462294745 5.973746075 1.87138119739894 0.963333333333333
"848" 10 10 8 1.75705932247794 -1.9527490575 2.5882152375 1.40230987716681 0.893333333333333
"849" 10 10 9 1.95715247596929 -3.043897865 3.1302415325 1.71294471111525 0.89
"850" 10 10 10 1.81559525250695 -3.309420985 2.647735645 1.48684543709608 0.89
"851" 10 10 11 1.46547009147399 -2.364746025 1.7529396925 1.04763113997252 0.93
"852" 10 10 12 2.1172318268095 -1.87482618 5.6900107875 2.01031875405501 0.976666666666667
"853" 10 10 13 1.67699619600516 1.4984589075 6.91926693 1.29441345597718 1
"854" 10 10 14 1.91328376454686 -0.0118558308999998 6.60181837 1.63942444380902 0.996666666666667
"855" 10 10 15 1.92522405024739 -0.4432231025 6.0438428725 1.65911697330288 0.976666666666667
"856" 10 12 1 1.98655070036414 -7.927677805 -1.4880640825 1.76404976239195 NA
"857" 10 12 2 1.93190843688736 -3.8263900375 1.87704561 1.67024430088162 0.906666666666667
"858" 10 12 3 1.61833792968263 -3.6369474975 1.0541903025 1.2206693996127 0.93
"859" 10 12 4 2.33773480275695 -4.4975127725 2.9646474625 2.50627169790202 1
"860" 10 12 5 2.12502798267852 -4.3002337825 1.8774554775 2.02605276511665 0.9
"861" 10 12 6 2.37268448004744 -6.3174051525 2.4539619575 2.59541375441527 0.863333333333333
"862" 10 12 7 1.19622038320977 -0.68835614725 2.5052502975 0.800340393452221 1
"863" 10 12 8 2.18018101528652 -2.9465457275 4.94666549 2.1409346415651 1
"864" 10 12 9 1.81082035859393 -1.6518993225 2.824677335 1.47976283067276 1
"865" 10 12 10 1.98543870515375 -1.0198066605 4.52123189 1.76208923775431 1
"866" 10 12 11 2.04092116615124 0.7168827785 5.81641159 1.86261726981137 1
"867" 10 12 12 1.9765588293175 -2.260848995 4.0756151 1.74651137123318 1
"868" 10 12 13 1.47152058021323 3.43853159 7.47015913 1.05398903517845 1
"869" 10 12 14 1.93290155642801 0.46841750625 6.9376896175 1.67190387707685 1
"870" 10 12 15 1.08388925116301 3.37351838 6.1261635175 0.715302833899851 1
"871" 10 15 1 1.72854731965854 -5.5238135025 -0.232978444000001 1.36289182807956 NA
"872" 10 15 2 1.34322622637708 -4.47013368 -1.13308819 0.927082883612831 0.333333333333333
"873" 10 15 3 1.83985440015616 -5.6222448325 -0.644196219 1.5233561084238 0.383333333333333
"874" 10 15 4 1.90701617422784 -3.52510058 2.1511305525 1.62918133636813 0.796666666666667
"875" 10 15 5 1.54946411681213 -3.9724926 1.09927644 1.13942709017608 0.786666666666667
"876" 10 15 6 1.71439982679516 -1.5876145825 3.515439005 1.34374607719185 1
"877" 10 15 7 1.86012811309271 -1.09711602 3.1634895575 1.55455538684448 0.996666666666667
"878" 10 15 8 1.2788424683663 -1.9868805875 1.5809080125 0.869274724651721 0.953333333333333
"879" 10 15 9 2.04391116613922 -2.7449650475 3.659249555 1.86819482972244 0.99
"880" 10 15 10 1.4680842770894 -0.5809011035 4.0561542175 1.05037342508831 1
"881" 10 15 11 1.57314120001242 2.2825887175 6.8872653525 1.16672731972047 1
"882" 10 15 12 2.0656778172513 -2.0544307525 3.612047425 1.90930496668639 0.913333333333333
"883" 10 15 13 1.95788761174636 0.72251882175 7.4141552175 1.71420442102871 1
"884" 10 15 14 1.50654845043373 1.06215732 5.52799453 1.09156223934587 1
"885" 10 15 15 2.03331780228617 -1.44559975 4.9240668 1.84850881678735 0.983333333333333
"886" 10 20 1 2.42914730204669 -8.06498446 -0.255400879250001 2.74617427079835 NA
"887" 10 20 2 1.83035981928649 -3.6089267125 2.4745683925 1.5089609269067 0.813333333333333
"888" 10 20 3 2.3022618917301 -8.4262682875 -1.18257623 2.41892531911796 0.26
"889" 10 20 4 1.44622292837415 -2.8875632575 1.00711538625 1.02766002275488 0.85
"890" 10 20 5 1.10586211315202 -3.2444178275 -0.271161987000002 0.731194032547264 0.746666666666667
"891" 10 20 6 1.84973420000048 -2.4851227525 3.4998037825 1.5384811550533 0.97
"892" 10 20 7 1.54685539196629 -3.69884728 0.559478164249997 1.13645851220102 0.77
"893" 10 20 8 1.49386464925864 -1.7897481225 2.72311634 1.07780451549212 0.943333333333333
"894" 10 20 9 1.60628568536094 -2.1989857025 2.4309296425 1.20604589381785 0.996666666666667
"895" 10 20 10 1.43227034454802 0.87549659 4.9458871875 1.01342107618644 1
"896" 10 20 11 2.09583944914548 -1.4447882225 5.4324724 1.96776998831 0.94
"897" 10 20 12 1.59319776863116 1.2798931225 5.1797100275 1.19036411037362 1
"898" 10 20 13 1.89502903541717 -0.913124311 6.2918826675 1.60976869699479 1
"899" 10 20 14 2.12911614272531 0.8628645085 8.0611994975 2.03435254694236 1
"900" 10 20 15 1.96454902197435 2.6329121675 8.37846539 1.72566155786916 1
